697.1	"\"Arvada Avenue Northwest, Albuquerque, NM 87102, USA\",35.1070242,-106.6449517"
698.1	"\"2200 Tam Drive, Las Vegas, NV 89102, USA\",36.146789,-115.16179"
699.1	"\"North Lamb Boulevard & East Lone Mountain Road, North Las Vegas, NV 89081, USA\",36.2473444,-115.0799404"
700.1	"\"7740 Scoby Court, Las Vegas, NV 89147, USA\",36.101011,-115.259678"
701.1	"\"500 North 14th Street, Las Vegas, NV 89101, USA\",36.173115,-115.127853"
702.1	"\"West Sahara Avenue & South Fort Apache Road, Las Vegas, NV 89117, USA\",36.1443307,-115.2977605"
703.1	"\"3818 Soda Springs Drive, Las Vegas, NV 89115, USA\",36.212672,-115.091235"
704.1	"\"9620 West Russell Road, Las Vegas, NV 89148, USA\",36.085445,-115.303476"
705.1	"\"7900 West Desert Inn Road, Las Vegas, NV 89117, USA\",36.12926789999999,-115.2643577"
706.1	"\"899 Fremont Street, Las Vegas, NV 89101, USA\",36.166826,-115.136802"
707.1	"\"3921 Edgemoor Way, Las Vegas, NV 89121, USA\",36.118394,-115.087256"
708.1	"\"908 West Monroe Avenue, Las Vegas, NV 89115, USA\",36.1849066,-115.1529753"
709.1	"\"4733 East Washington Avenue, Las Vegas, NV 89110, USA\",36.18094000000001,-115.069085"
710.1	"\"North Dort Highway & Carpenter Road, Genesee charter Township, MI 48505, USA\",43.0759213,-83.6741507"
711.1	"\"601 East Overland Avenue, El Paso, TX 79901, USA\",31.75844459999999,-106.4831363"
712.1	"\"35th Ave & Camelback Rd, Phoenix, AZ 85017, USA\",33.509716,-112.134111"
713.1	"\"7800 Seaside Road, Dundalk, MD 21222, USA\",39.25633699999999,-76.5066994"
714.1	"\"1500 Hackberry Street, Three Rivers, TX 78071, USA\",28.4736469,-98.1750211"
715.1	"\"Chase Avenue & Georgia Avenue, Cincinnati, OH 45223, USA\",39.1649323,-84.5492941"
716.1	"\"Upper Walpole Road, Walpole, NH 03608, USA\",43.110116,-72.4226573"
718.1	"\"Buck Road, Holland, PA 18966, USA\",40.1704515,-74.9876778"
719.1	"\"356 South Main Street, Alpharetta, GA 30009, USA\",34.0669236,-84.3027773"
720.1	"\"3400 Foster Avenue, Baltimore, MD 21224, USA\",39.2845286,-76.56887669999999"
721.1	"\"West Indian School Road & North 79th Avenue, Phoenix, AZ 85033, USA\",33.4944841,-112.2287085"
722.1	"\"4400 West Olive Avenue, Glendale, AZ 85302, USA\",33.5675195,-112.1537406"
723.1	"\"Westfield Boro Office, 429 East Main Street, Westfield, PA 16950, USA\",41.9210882,-77.5340825"
724.1	"\"East Broadway Road & South Meridian Road, Mesa, AZ 85120, USA\",33.4078166,-111.5806584"
725.1	"\"Crystal Springs, MS 39059, USA\",31.987378,-90.35703529999999"
726.1	"\"19th Ave & Glendale Ave, Phoenix, AZ 85021, USA\",33.538638,-112.099579"
727.1	"\"Pacific Highway South & South 333rd Street, Federal Way, WA 98003, USA\",47.3031774,-122.3134782"
728.1	"\"301 Tree Trail Parkway, Norcross, GA 30093, USA\",33.9171174,-84.1663208"
729.1	"\"800 West Park Avenue, Pleasantville, NJ 08232, USA\",39.389141,-74.54234199999999"
730.1	"\"West Cherry Avenue & South Bollinger Street, Visalia, CA 93277, USA\",36.3076031,-119.3392719"
731.1	"\"735 Torrence Avenue, Calumet City, IL 60409, USA\",41.6142919,-87.55864299999999"
732.1	"\"400 Freeland Avenue, Calumet City, IL 60409, USA\",41.6251156,-87.5348113"
733.1	"\"2700 Edmondson Avenue, Baltimore, MD 21223, USA\",39.2947879,-76.66154399999999"
734.1	"\"Jackson Avenue & Lyndale Avenue, Memphis, TN 38107, USA\",35.1581265,-90.01095199999999"
735.1	"\"1170 West State Road 434, Longwood, FL 32750, USA\",28.696862,-81.36828"
736.1	"\"700 Valdez Street, Austin, TX 78741, USA\",30.235086,-97.691931"
737.1	"\"East Street, Manchester, IL 62663, USA\",39.541661,-90.330175"
738.1	"\"5300 East Ferry Drive, Tucson, AZ 85711, USA\",32.1979026,-110.879196"
739.1	"\"6400 Brentwood Stair Road, Fort Worth, TX 76112, USA\",32.7571459,-97.21900409999999"
740.1	"\"400 North Pierce Street, Little Rock, AR 72205, USA\",34.754815,-92.33895690000001"
741.1	"\"North 9th Street & Carr Street, Saint Louis, MO 63101, USA\",38.635483,-90.1911213"
742.1	"\"7200 West Mill Road, Milwaukee, WI 53218, USA\",43.13441599999999,-88.0009199"
743.1	"\"800 Truman Street, San Fernando, CA 91340, USA\",34.2813442,-118.4388595"
744.1	"\"West 39th Avenue & Osage Street, Denver, CO 80211, USA\",39.77053739999999,-105.0054235"
745.1	"\"Atascocita Plaza, 7044 Farm to Market 1960, Atascocita, TX 77346, USA\",29.99638689999999,-95.1703622"
746.1	"\"North Interstate 35 Frontage Road & East 8th Street, Austin, TX 78702, USA\",30.267503,-97.733502"
747.1	"\"6800 Quebec Court, San Diego, CA 92139, USA\",32.6816803,-117.0442612"
748.1	"\"4300 Spatz Avenue, Fort Wayne, IN 46806, USA\",41.04616180000001,-85.1238195"
749.1	"\"Georgetown, KY 40324, USA\",38.2097967,-84.55883109999999"
750.1	"\"East Artesia Boulevard & Butler Avenue, Long Beach, CA 90805, USA\",33.8743499,-118.1969248"
751.1	"\"2600 South 71st Street, Milwaukee, WI 53219, USA\",42.997256,-88.00095999999999"
752.1	"\"2630 13th Avenue North, Saint Petersburg, FL 33713, USA\",27.7844034,-82.6699235"
753.1	"\"1149 Foulger Street, Salt Lake City, UT 84111, USA\",40.743867,-111.889813"
754.1	"\"Flanders Drive, San Diego, CA 92126, USA\",32.907573,-117.1489341"
755.1	"\"Melbourne, AR 72556, USA\",36.0595148,-91.9084819"
756.1	"\"7700 Weymouth Court, Fort Wayne, IN 46825, USA\",41.15001100000001,-85.1278305"
757.1	"\"3000 Holton Avenue, Fort Wayne, IN 46806, USA\",41.0576018,-85.1185771"
758.1	"\"1900 Hobson Road, Fort Wayne, IN 46805, USA\",41.0938487,-85.0983737"
759.1	"\"300 West Courtland Street, Philadelphia, PA 19140, USA\",40.020631,-75.131141"
760.1	"\"500 Fairview Avenue, Los Angeles, CA 90033, USA\",34.0533343,-118.2205274"
761.1	"\"Paul Stanley Road, Coeburn, VA 24230, USA\",37.0750546,-82.4526442"
762.1	"\"3031 South Range Line Road, Joplin, MO 64804, USA\",37.0570582,-94.4778214"
763.1	
764.1	"\"Joseph Street, Lebanon, TN 37087, USA\",36.2048893,-86.2689948"
765.1	"\"Southwest 100th Terrace & Southwest 21st Street, Miramar, FL 33025, USA\",25.9900212,-80.27837559999999"
766.1	"\"Maryland 100, Pasadena, MD 21122, USA\",39.1218444,-76.5543471"
767.1	"\"Terrell, TX 75161, USA\",32.7693613,-96.17391160000001"
768.1	"\"Minnesota 7, Minnesota, USA\",44.9159205,-93.4967913"
769.1	"\"Minnesota 7, Minnesota, USA\",44.9159205,-93.4967913"
770.1	"\"103rd Street, Jacksonville, FL 32210, USA\",30.24805589999999,-81.78213149999999"
771.1	"\"2001 Miramontes Point Road, Half Moon Bay, CA 94019, USA\",37.4348689,-122.416721"
772.1	"\"Old Mescalero Road & 1st Street, Tularosa, NM 88352, USA\",33.072719,-106.014072"
773.1	"\"9900 Beach Boulevard, Jacksonville, FL 32246, USA\",30.2864608,-81.5548579"
774.1	"\"State Route 307, Pennsylvania, USA\",41.4963349,-75.8366475"
775.1	"\"B-Line Trail, Bloomington, IN 47403, USA\",39.1505614,-86.5362905"
776.1	"\"1800 Montague Street, Rockford, IL 61102, USA\",42.2592772,-89.1219452"
777.1	"\"3290 Balltown Road, Schenectady, NY 12304, USA\",42.7792158,-73.8936844"
778.1	"\"Houston, TX 77032, USA\",29.970895,-95.3207069"
779.1	"\"Sherman Street, Pawtucket, RI, USA\",41.8660855,-71.3978656"
780.1	"\"North Church Street, Paris, TX 75460, USA\",33.664029,-95.5545279"
781.1	"\"3950 Austin Peay Highway, Memphis, TN 38128, USA\",35.2320664,-89.8939712"
782.1	"\"4900 Stonecroft Boulevard, Chantilly, VA 20151, USA\",38.8712288,-77.45167289999999"
783.1	"\"7700 Millcreek Drive, Richmond, VA 23235, USA\",37.477401,-77.538561"
784.1	"\"Pierce Street, Middlefield, OH 44062, USA\",41.4648042,-81.07366669999999"
785.1	"\"114 East Edmondson Street, Culpeper, VA 22701, USA\",38.4755011,-77.9947518"
786.1	"\"Stone Road & Hazen Road, Warren, OR 97053, USA\",45.830142,-122.8778563"
787.1	"\"Eight Mile & Gratiot, Detroit, MI 48205, USA\",42.449798,-82.96822"
788.1	"\"1000 Kirkman Rd and Raleigh St, Orlando, FL 32835, USA\",28.529495,-81.459553"
789.1	"\"East Washington Avenue & North Citrus Avenue, Escondido, CA 92027, USA\",33.1466629,-117.0479144"
790.1	"\"1300 South Independence Boulevard, Chicago, IL 60623, USA\",41.864238,-87.720524"
791.1	"\"5211 N High St, Columbus, OH 43214, USA\",40.068938,-83.019253"
792.1	"\"5211 N High St, Columbus, OH 43214, USA\",40.068938,-83.019253"
793.1	"\"Euclid Avenue & Lucerne Circle, Leesburg, FL 34748, USA\",28.807128,-81.881356"
794.1	"\"495 Mid America Drive, Pryor Creek, OK 74361, USA\",36.2285573,-95.3391481"
795.1	"\"1100 North Parrish Street, Baltimore, MD 21217, USA\",39.301116,-76.6423702"
796.1	"\"Bethel, AK 99559, USA\",60.7772234,-161.8606099"
797.1	"\"541 South Ridgely Street, Kasota, MN 56050, USA\",44.2891491,-93.9678787"
798.1	"\"Kester Avenue & Valerio Street, Van Nuys, CA 91405, USA\",34.2048244,-118.4574763"
799.1	"\"3411 Loosmore Street, Los Angeles, CA 90065, USA\",34.095166,-118.224304"
800.1	"\"Courtlandt Avenue & East 151st Street, Bronx, NY 10455, USA\",40.8179834,-73.91887009999999"
801.1	"\"West Slauson Avenue & Crenshaw Boulevard, Los Angeles, CA 90043, USA\",33.9890195,-118.3307015"
802.1	"\"5160 Vineland Avenue, Los Angeles, CA 91601, USA\",34.16411220000001,-118.3698331"
803.1	"\"Renton Ave S & S Bangor St, Seattle, WA 98178, USA\",47.5065041,-122.25457"
804.1	"\"1491 North Indiana Street, Los Angeles, CA 90063, USA\",34.0582388,-118.192616"
805.1	"\"East L Street & Watson Avenue, Wilmington, CA 90744, USA\",33.7875251,-118.2478448"
806.1	"\"1820 West Torrance Boulevard, Torrance, CA 90501, USA\",33.8368116,-118.3120652"
807.1	"\"1700 Tanglewood Lane, Roseville, CA 95661, USA\",38.741372,-121.258422"
808.1	"\"1435 North Curson Avenue, Los Angeles, CA 90046, USA\",34.097215,-118.355322"
809.1	"\"Pacific Coast Highway & Eubank Avenue, Wilmington, CA 90744, USA\",33.7915967,-118.2562065"
810.1	"\"Morningside Avenue & West 124th Street, New York, NY 10027, USA\",40.8107002,-73.954512"
811.1	"\"North Redwood Road & Crossroads Boulevard, Saratoga Springs, UT 84043, USA\",40.3875344,-111.9164424"
812.1	"\"John Peet Road, Canastota, NY 13032, USA\",43.0793388,-75.8168591"
813.1	"\"Alpine Avenue & Interstate 5, Stockton, CA 95204, USA\",37.9719179,-121.3380003"
814.1	"\"195 Troy Schenectady Road, Latham, NY 12110, USA\",42.7403695,-73.7324738"
815.1	"\"1000 Creston Avenue, Des Moines, IA 50315, USA\",41.5601509,-93.62819979999999"
816.1	"\"2500 South 27th Avenue, Phoenix, AZ 85009, USA\",33.4250642,-112.1179015"
817.1	"\"3950 Mountain Vista Street, Las Vegas, NV 89121, USA\",36.1163728,-115.072598"
818.1	"\"Pittsburgh International Airport (PIT), Lindbergh Drive, Coraopolis, PA 15108, USA\",40.4984163,-80.2146846"
819.1	"\"2300 Steele Street, Denver, CO 80205, USA\",39.7495392,-104.9505115"
820.1	"\"2411 Talonwood Street, West Memphis, AR 72301, USA\",35.1541167,-90.15271109999999"
821.1	"\"300 West Fairfield Street, Gladstone, OR 97027, USA\",45.380515,-122.599363"
822.1	"\"100 North Maybelle Avenue, Tulsa, OK 74127, USA\",36.1548818,-96.0020014"
823.1	"\"West 144th Street & Lenox Avenue, New York, NY 10037, USA\",40.8197453,-73.9366594"
824.1	"\"2 Leach Avenue, Albany, NY 12205, USA\",42.694194,-73.79585999999999"
825.1	"\"1226 Washington Street, Watertown, NY 13601, USA\",43.9597665,-75.9141049"
826.1	"\"Southwest 162nd Place & Southwest 77th Terrace, Miami, FL 33193, USA\",25.69457,-80.45596619999999"
827.1	"\"333 Mill Street, Lake Charles, LA 70601, USA\",30.2317173,-93.2163985"
828.1	"\"14410 Terrace Road, East Cleveland, OH 44112, USA\",41.5284112,-81.5778873"
829.1	"\"14410 Terrace Road, East Cleveland, OH 44112, USA\",41.5284112,-81.5778873"
830.1	"\"3400 East 140th Street, Cleveland, OH 44120, USA\",41.467228,-81.58505099999999"
831.1	"\"2000 South Belair Drive, Moses Lake, WA 98837, USA\",47.1079859,-119.2785603"
832.1	"\"126th Street & 35th Avenue, Corona, NY 11368, USA\",40.7590668,-73.84515619999999"
833.1	"\"Cheeks Quarter Road & Smith Road, Henderson, NC 27537, USA\",36.2652045,-78.29096760000002"
834.1	"\"Schuylkill Street & Brensinger Alley, Harrisburg, PA 17110, USA\",40.28645050000001,-76.8952716"
835.1	"\"1000 Carroll Street, Dickinson, ND 58601, USA\",46.8820193,-102.7676168"
836.1	"\"195 Esser Avenue, Buffalo, NY 14207, USA\",42.9575008,-78.9036936"
837.1	"\"36 East High Street, Oxford, OH 45056, USA\",39.510706,-84.741101"
838.1	"\"9701 Yoakum Drive, Beverly Hills, CA 90210, USA\",34.11303100000001,-118.430519"
839.1	"\"601 Taylor Avenue, East Patchogue, NY 11772, USA\",40.776565,-72.956446"
840.1	"\"202 Kay Street, Buffalo, NY 14215, USA\",42.9402199,-78.80255799999999"
841.1	"\"800 Fillmore Street, Taft, CA 93268, USA\",35.16296,-119.461076"
842.1	"\"9100 East Crescent Avenue, Mesa, AZ 85208, USA\",33.4066888,-111.634927"
843.1	"\"8309 North 95th Street, Longmont, CO 80504, USA\",40.1256235,-105.1311596"
844.1	"\"722 West Sprague Avenue, Spokane, WA 99201, USA\",47.6571975,-117.4223789"
845.1	"\"Sidehill Drive, Sun Valley, NV 89433, USA\",39.5948467,-119.7853197"
846.1	"\"2879 U.S. 85, Belfield, ND 58622, USA\",47.0000024,-103.2020965"
847.1	"\"2524 McAdoo Avenue, Modesto, CA 95350, USA\",37.678725,-121.043316"
848.1	"\"5200 San Mateo Drive, Bakersfield, CA 93307, USA\",35.3494809,-118.9469691"
849.1	"\"1315 North Trenton Street, Ruston, LA 71270, USA\",32.541924,-92.6399959"
850.1	"\"Fort Hamilton Parkway & 62nd Street, Brooklyn, NY 11219, USA\",40.63211,-74.0070241"
851.1	"\"4804 Norstar Boulevard, Liverpool, NY 13088, USA\",43.1313622,-76.1864793"
852.1	"\"5262 Main Street, Munnsville, NY 13409, USA\",42.9788428,-75.5902336"
853.1	"\"36 Cooper Street, Brooklyn, NY 11207, USA\",40.684249,-73.91045"
854.1	"\"36 Cooper Street, Brooklyn, NY 11207, USA\",40.684249,-73.91045"
855.1	"\"1534 Valle Avenue, Saint Louis, MO 63133, USA\",38.678901,-90.28918000000002"
856.1	"\"4400 North Hanley Road, Berkeley, MO 63134, USA\",38.721723,-90.316599"
857.1	"\"4400 North Hanley Road, Berkeley, MO 63134, USA\",38.721723,-90.316599"
858.1	"\"222 Currans Road, Middle Island, NY 11953, USA\",40.88555900000001,-72.933894"
859.1	"\"201 East 2nd Street, Jamestown, NY 14701, USA\",42.0961665,-79.23810069999999"
860.1	"\"18 1st Street, Bangor, ME 04401, USA\",44.7985818,-68.773839"
861.1	"\"Grand Avenue & 6th Street West, Billings, MT 59101, USA\",45.7840424,-108.5305548"
862.1	"\"162 Franklin Street, Brooklyn, NY 11222, USA\",40.7307879,-73.9575009"
863.1	"\"162 Franklin Street, Brooklyn, NY 11222, USA\",40.7307879,-73.9575009"
864.1	"\"120 Main Street, Binghamton, NY 13905, USA\",42.10143739999999,-75.92662349999999"
865.1	"\"75-56 Grand Central Parkway, Flushing, NY 11375, USA\",40.718326,-73.833732"
866.1	"\"160 Alexander Avenue, Bronx, NY 10454, USA\",40.8080907,-73.926547"
867.1	"\"10th Street & 40th Avenue, Long Island City, NY 11101, USA\",40.75688239999999,-73.9443047"
868.1	
869.1	"\"Troy, MO, USA\",38.9794922,-90.9806954"
870.1	"\"1450 Creekside Drive, Walnut Creek, CA 94596, USA\",37.8866992,-122.052393"
871.1	"\"1208 Broad Street, Selma, AL 36701, USA\",32.417563,-87.0238146"
872.1	"\"1600 South Swope Drive, Independence, MO 64057, USA\",39.0884267,-94.3681313"
873.1	"\"230 Andover Park East, Tukwila, WA 98188, USA\",47.4567644,-122.2492515"
874.1	"\"5325 Northeast 2nd Avenue, Miami, FL 33137, USA\",25.8249271,-80.191853"
875.1	"\"200 East Patty Lane, Monroeville, PA 15146, USA\",40.42448,-79.7347659"
876.1	"\"Northwest 27th Avenue & Northwest 65th Street, Miami, FL 33147, USA\",25.8335248,-80.2413299"
877.1	"\"385 Katnack Road, Saint Augustine, FL 32095, USA\",30.009525,-81.377346"
878.1	"\"700 South 17th Street, Columbus, OH 43206, USA\",39.9505305,-82.9787954"
879.1	"\"410 Valley Mall Parkway, East Wenatchee, WA 98802, USA\",47.4097968,-120.2899614"
880.1	"\"3 Butternut Drive, Unionville, CT 06085, USA\",41.7328135,-72.8990218"
881.1	"\"1900 North Windham Court, Arlington Heights, IL 60004, USA\",42.1106355,-87.9833113"
882.1	"\"33 Little Falls Road, Hollis, ME 04042, USA\",43.59836809999999,-70.59585489999999"
883.1	"\"1009 Grand Avenue, Neillsville, WI 54456, USA\",44.5641335,-90.5982073"
884.1	"\"198 East Olympic Boulevard, Los Angeles, CA 90015, USA\",34.0395687,-118.255883"
885.1	"\"94-926 Hiapo Street, Waipahu, HI 96797, USA\",21.392727,-158.010496"
886.1	"\"3200 B 1/2 Road, Grand Junction, CO 81503, USA\",39.0412759,-108.4594817"
887.1	"\"1499 Capitol Drive, Green Bay, WI 54303, USA\",44.523929,-88.059427"
888.1	"\"600 Milford Harrington Highway, Milford, DE 19963, USA\",38.9221291,-75.4524283"
889.1	"\"3800 South Franklin Road, Indianapolis, IN 46239, USA\",39.7111954,-86.01770599999999"
890.1	"\"2100 16th Avenue, Phenix City, AL 36867, USA\",32.5050261,-85.01696969999999"
891.1	"\"101 Arrowhead Drive, Lititz, PA 17543, USA\",40.164502,-76.310666"
892.1	"\"Northwest 27th Avenue & Northwest 114th Street, Miami, FL 33167, USA\",25.8781803,-80.24295169999999"
893.1	"\"1040 Bill Tuck Highway, South Boston, VA 24592, USA\",36.6872305,-78.8969808"
894.1	"\"54 West Main Street, Vernal, UT 84078, USA\",40.4560316,-109.5295663"
895.1	"\"South Yates Boulevard & East 76th Street, Chicago, IL 60649, USA\",41.7571534,-87.56633289999999"
896.1	"\"611 North West Bronco Terrace, Lake City, FL 32055, USA\",30.243943,-82.706915"
897.1	"\"901 South Delaware Avenue, DeLand, FL 32720, USA\",29.013199,-81.308847"
898.1	"\"13380 Frederick Street, Moreno Valley, CA 92553, USA\",33.9278817,-117.2611672"
899.1	"\"4510 South Michigan Avenue, Chicago, IL 60653, USA\",41.8126468,-87.6233517"
900.1	"\"600 East Seeton Road, Grand Prairie, TX 75054, USA\",32.5852837,-97.0403403"
901.1	"\"4100 Herndon Street, Corpus Christi, TX 78411, USA\",27.7390451,-97.3915079"
902.1	"\"100 Kirkglen Loop, Houma, LA 70363, USA\",29.5935837,-90.6717982"
903.1	"\"8470 Arliss Street, Silver Spring, MD 20901, USA\",38.9984331,-77.00112419999999"
904.1	"\"435 West State Street, Ithaca, NY 14850, USA\",42.4393221,-76.5057369"
905.1	"\"360 Troutman Street, Brooklyn, NY 11237, USA\",40.705426,-73.92358500000002"
906.1	"\"10 Bay Terrace, Staten Island, NY 10306, USA\",40.556422,-74.1384284"
907.1	"\"554 New York 145, Middleburgh, NY 12122, USA\",42.489225,-74.278781"
908.1	"\"240-12 141st Avenue, Jamaica, NY 11422, USA\",40.664341,-73.73969199999999"
909.1	"\"365 Sackman Street, Brooklyn, NY 11212, USA\",40.668685,-73.904196"
910.1	"\"55 West Railroad Avenue, Garnerville, NY 10923, USA\",41.2089024,-73.9899501"
911.1	"\"Westervelt Avenue & Brook Street, Staten Island, NY 10301, USA\",40.6371354,-74.08200230000001"
912.1	"\"23 Oakwood Avenue, Lancaster, NY 14086, USA\",42.896133,-78.673478"
913.1	"\"32700 Southeast Leewood Lane, Boring, OR 97009, USA\",45.37483719999999,-122.3230765"
914.1	"\"Center Road & Waite Road, Sheridan, NY 14136, USA\",42.51636980000001,-79.2370967"
915.1	"\"103 Frazer Drive, Purcellville, VA 20132, USA\",39.13417700000001,-77.701053"
916.1	"\"Roosevelt Avenue & 74th Street, Queens, NY 11373, USA\",40.74683580000001,-73.8914317"
917.1	"\"750 Franklin Road Southeast, Marietta, GA 30067, USA\",33.9296319,-84.50164339999999"
918.1	"\"New Hartford Consumer Square, 4777 Commercial Drive, New Hartford, NY 13413, USA\",43.0955293,-75.30965309999999"
919.1	"\"199 Weldon Street, Rochester, NY 14611, USA\",43.127014,-77.6436219"
920.1	"\"300 Hooper Street, Brooklyn, NY 11211, USA\",40.70683409999999,-73.9541476"
921.1	"\"Bardstown Road & South Hurstbourne Parkway, Louisville, KY 40291, USA\",38.1689435,-85.60526829999999"
922.1	"\"9 Park Avenue, Ilion, NY 13357, USA\",43.010002,-75.030712"
923.1	"\"754 Brady Avenue, Bronx, NY 10462, USA\",40.852011,-73.86559690000001"
924.1	"\"86-1 Francis Lewis Boulevard, Queens Village, NY 11427, USA\",40.7254653,-73.7654596"
925.1	"\"400 Highmeadow Road, Reisterstown, MD 21136, USA\",39.458932,-76.81152999999999"
926.1	"\"2814 Fair Avenue, Davenport, IA 52803, USA\",41.549109,-90.57360399999999"
927.1	"\"900 East Augusta Avenue, Spokane, WA 99207, USA\",47.6727439,-117.3964764"
928.1	"\"2018 North Cincinnati Street, Spokane, WA 99207, USA\",47.676307,-117.397724"
929.1	"\"109-12 133rd Street, Jamaica, NY 11420, USA\",40.685478,-73.810898"
930.1	"\"Nostrand Avenue & Avenue D, Brooklyn, NY 11226, USA\",40.6409358,-73.9485182"
931.1	"\"Pennsylvania Avenue & Stanley Avenue, Brooklyn, NY 11207, USA\",40.6569441,-73.889484"
932.1	"\"1403 New York Avenue, Brooklyn, NY 11210, USA\",40.6382184,-73.9441188"
933.1	"\"453 Greene Avenue, Brooklyn, NY 11216, USA\",40.688414,-73.95289199999999"
934.1	"\"75 Vanderbilt Avenue, Staten Island, NY 10304, USA\",40.6224388,-74.0755073"
935.1	
936.1	"\"1100 West Mallon Avenue, Spokane, WA 99260, USA\",47.6656439,-117.428976"
937.1	"\"6 Petersburg Court, Coram, NY 11727, USA\",40.902424,-72.997271"
938.1	"\"Seaview Avenue & East 102nd Street, Brooklyn, NY 11236, USA\",40.6362807,-73.8859878"
939.1	"\"300 7th Street, Stromsburg, NE 68666, USA\",41.1170896,-97.5953468"
941.1	"\"13000 Corcoran Street, San Fernando, CA 91340, USA\",34.2888906,-118.4161255"
942.1	"\"3200 Thannisch Avenue, Fort Worth, TX 76105, USA\",32.715419,-97.27999559999999"
943.1	"\"100 Woodrow Avenue, Bakersfield, CA 93308, USA\",35.4164098,-119.0214752"
944.1	"\"181 Columbia Avenue, Rochester, NY 14608, USA\",43.14156089999999,-77.6254458"
945.1	"\"203 Rutledge Avenue, Beaufort, NC 28516, USA\",34.737559,-76.643596"
946.1	"\"6400 Northwest 316th Street, Gower, MO 64454, USA\",39.6634731,-94.5278555"
947.1	
948.1	
949.1	"\"3800 29th Street, Port Arthur, TX 77642, USA\",29.916744,-93.931219"
950.1	"\"1500 East Missouri Avenue, Dallas, TX 75216, USA\",32.7179944,-96.8031644"
951.1	"\"20211 North 7th Avenue, Phoenix, AZ 85027, USA\",33.669189,-112.0827684"
952.1	"\"841 Linn Avenue, Oregon City, OR 97045, USA\",45.34315,-122.604412"
953.1	"\"201 Lanny Bridges Avenue, Covington, TN 38019, USA\",35.545739,-89.66500599999999"
954.1	"\"2460 Northwest 208th Street, Miami Gardens, FL 33056, USA\",25.964835,-80.243657"
955.1	"\"5226 East Liberty Avenue, Fresno, CA 93727, USA\",36.730209,-119.717271"
956.1	"\"North 9th Street, Newark, NJ 07107, USA\",40.7601881,-74.19041039999999"
957.1	"\"3500 Martinique Avenue, Kenner, LA 70065, USA\",30.0197035,-90.23670399999999"
958.1	"\"401 West Marion Street, Elkhart, IN 46516, USA\",41.681665,-85.975759"
959.1	"\"29 Stanley Street, Irvington, NJ 07111, USA\",40.73037739999999,-74.2282546"
960.1	"\"2000 Polaris Parkway, Columbus, OH 43240, USA\",40.1442676,-82.965487"
961.1	"\"405 Crest Drive, Fountain, CO 80817, USA\",38.6782505,-104.7074142"
962.1	"\"521 North Plankinton Avenue, Milwaukee, WI 53203, USA\",43.0361724,-87.9112198"
963.1	"\"13900 Cerise Avenue, Hawthorne, CA 90250, USA\",33.905396,-118.33275"
964.1	"\"2137 Fort Benning Road, Columbus, GA 31903, USA\",32.4165079,-84.9409964"
965.1	"\"6200 South New Braunfels Avenue, San Antonio, TX 78223, USA\",29.364493,-98.45149099999999"
966.1	"\"10305 Nash Lane, Mabelvale, AR 72103, USA\",34.65713900000001,-92.39276199999999"
967.1	"\"1300 Cedar Lane, Hamilton Township, NJ 08610, USA\",40.21202299999999,-74.7250328"
968.1	"\"2400 Earle Avenue, Rosemead, CA 91770, USA\",34.05538750000001,-118.0850152"
969.1	"\"1000 Heritage Lane, Wayzata, MN 55391, USA\",44.959862,-93.568235"
970.1	"\"106 Cleveland Avenue, San Jose, CA 95128, USA\",37.32558,-121.929717"
971.1	"\"3700 Strong Avenue, Kansas City, KS 66106, USA\",39.075364,-94.671656"
972.1	"\"1200 Stone Canyon Road, Los Angeles, CA 90077, USA\",34.095824,-118.449293"
973.1	"\"2100 Gables Lake Drive, Hilliard, OH 43026, USA\",39.997893,-83.14980489999999"
974.1	"\"4702 South Washington Avenue, Titusville, FL 32780, USA\",28.5559576,-80.7979477"
975.1	"\"19001 Grotto Lane, Germantown, MD 20874, USA\",39.168269,-77.26751"
976.1	"\"6800 Camille Street, Boynton Beach, FL 33437, USA\",26.4964001,-80.152152"
977.1	"\"Cowdry Hollow Road, Berlin, NY 12022, USA\",42.6895789,-73.3307679"
978.1	"\"15700 Tern Street, Chino Hills, CA 91709, USA\",33.967792,-117.730374"
979.1	"\"16320 1st Street, Guerneville, CA 95446, USA\",38.5010536,-122.9989545"
980.1	"\"700 Old San Mateo Road, San Mateo, FL 32187, USA\",29.6115563,-81.58153000000001"
981.1	"\"198 State Highway 31 West, Kerens, TX 75144, USA\",32.1331763,-96.2292094"
982.1	"\"9400 Rue De Bois, San Antonio, TX 78254, USA\",29.5265361,-98.67795"
983.1	"\"West Whitner Street & Appleton Street, Anderson, SC 29625, USA\",34.5032491,-82.6687249"
984.1	"\"4700 Reedy Branch Road, Winterville, NC 28590, USA\",35.5374606,-77.4146822"
985.1	"\"Arizona 87 & East Alsdorf Road, Eloy, AZ 85131, USA\",32.7486384,-111.5158725"
986.1	"\"North 17th Avenue, Pensacola, FL 32502, USA\",30.4191719,-87.1940225"
987.1	"\"21364 Madrona Avenue, Torrance, CA 90503, USA\",33.8346174,-118.3442997"
988.1	"\"1985 Davidson Avenue, Bronx, NY 10453, USA\",40.852497,-73.9100069"
989.1	
990.1	"\"4100 Lexington Parkway, Colleyville, TX 76034, USA\",32.8700789,-97.113096"
991.1	"\"200 Northeast 2nd Street, Oklahoma City, OK 73160, USA\",35.340057,-97.483924"
